,Unnamed: 0.1,Unnamed: 0,Levy,Manufacturer,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
286,10322,10322,1176.0,11,2019,1,0,1,5,1,4.0,1,2,0,0,3,4,73633
287,1218,1218,1079.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,1,4,73620
288,15084,15084,1076.0,11,2020,1,0,1,5,1,4.0,1,2,0,0,3,4,73313
289,10939,10939,1077.0,11,2019,1,0,1,5,0,4.0,1,2,0,0,3,4,73310
290,16351,16351,1273.0,10,2015,1,0,0,0,2,4.0,1,2,0,0,1,4,73134
291,8843,8843,831.0,12,2018,3,0,0,5,0,4.0,1,2,0,0,2,4,73131
292,15093,15093,784.0,12,2017,2,0,0,5,1,4.0,1,2,0,0,4,4,73131
293,249,249,906.8381278879118,5,2013,3,0,0,0,2,6.0,0,1,0,0,0,12,73071
294,5259,5259,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,0,0,73071
295,4661,4661,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,0,0,73071
296,2726,2726,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,0,0,73071
297,4649,4649,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,0,0,73071
298,16432,16432,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,0,0,73071
299,14356,14356,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,0,0,73071
300,8147,8147,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,0,0,73071
301,4688,4688,1079.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,1,4,73034
302,4068,4068,1975.0,1,2016,2,0,0,0,2,8.0,1,0,1,0,8,10,72758
303,11836,11836,906.8381278879118,7,2018,3,1,2,5,1,4.0,0,2,0,0,6,12,72758
304,14834,14834,1011.0,10,2016,1,0,0,5,3,4.0,1,2,0,0,3,4,72268
305,18627,18627,906.8381278879118,1,2017,3,0,0,2,2,6.0,0,1,0,0,0,12,72130
306,159,159,1079.0,5,2018,1,0,0,2,1,4.0,0,2,0,0,0,6,72130
307,16961,16961,906.8381278879118,1,2016,5,1,1,2,2,4.0,2,2,0,0,0,2,72130
308,211,211,1885.0,2,2010,9,0,0,0,3,8.0,0,0,0,0,1,8,72130
309,4752,4752,1079.0,5,2018,1,0,0,2,1,4.0,0,2,0,0,0,6,72130
310,11155,11155,609.0,7,2018,3,1,2,5,1,4.0,0,2,0,0,0,12,72130
311,8036,8036,2364.0,5,2019,1,0,0,0,1,8.0,1,0,0,0,1,10,72130
312,18400,18400,906.8381278879118,7,2018,3,0,2,5,2,4.0,0,2,0,0,3,10,72130
313,18746,18746,906.8381278879118,8,2017,3,0,1,2,1,4.0,0,0,0,0,2,6,72130
314,7702,7702,1077.0,11,2019,1,0,1,5,1,4.0,1,2,0,0,3,4,71983
315,13534,13534,1360.0,5,2013,1,0,0,0,3,8.0,1,0,0,0,0,10,71817
316,17619,17619,906.8381278879118,7,2016,1,0,2,5,2,4.0,0,0,0,0,3,12,71817
317,7187,7187,1077.0,11,2019,1,0,1,5,2,4.0,1,2,0,0,3,4,71647
318,747,747,1360.0,5,2013,1,0,0,0,3,8.0,1,0,0,0,6,12,71503
319,633,633,607.0,7,2019,3,1,2,2,0,4.0,0,2,0,0,3,8,71503
320,17859,17859,1079.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,3,4,70678
321,2437,2437,906.8381278879118,4,2014,1,0,0,2,3,6.0,0,0,0,0,0,12,70562
322,1448,1448,906.8381278879118,4,2014,1,0,0,2,3,6.0,0,0,0,0,0,12,70562
323,2373,2373,906.8381278879118,4,2014,1,0,0,2,3,6.0,0,0,0,0,0,12,70562
324,7986,7986,906.8381278879118,4,2014,1,0,0,2,3,6.0,0,0,0,0,0,12,70562
325,10143,10143,906.8381278879118,4,2014,1,0,0,2,3,6.0,0,0,0,0,0,12,70562
326,12905,12905,906.8381278879118,4,2009,1,0,0,3,3,8.0,0,0,0,0,1,12,70562
327,13941,13941,906.8381278879118,2,2002,2,0,0,0,2,6.0,2,1,1,0,1,4,70562
328,5919,5919,906.8381278879118,4,2014,1,0,0,2,3,6.0,0,0,0,0,0,12,70562
329,10520,10520,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,69935
330,1662,1662,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,69935
331,11038,11038,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,69935
332,9233,9233,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,69935
333,8644,8644,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,69935
334,7318,7318,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,69935
335,15623,15623,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,69935
336,483,483,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,69935
337,8120,8120,1077.0,11,2019,1,0,1,5,0,4.0,1,2,0,0,3,4,69810
338,14265,14265,831.0,12,2018,3,0,0,5,1,4.0,1,2,0,0,0,4,69807
339,8755,8755,1356.0,1,2014,1,0,0,0,3,8.0,0,0,0,0,2,10,69621
340,1956,1956,1079.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,1,4,69502
341,6851,6851,1079.0,11,2018,3,0,0,5,1,4.0,1,2,0,0,3,4,69502
342,10775,10775,1079.0,11,2018,3,0,0,5,1,4.0,1,2,0,0,1,4,69502
343,13236,13236,1325.0,7,2019,3,0,0,5,0,4.0,1,2,0,0,0,10,68994
344,14783,14783,906.8381278879118,21,2009,7,0,1,2,3,4.0,2,1,0,0,1,4,68994
345,17508,17508,906.8381278879118,4,2011,1,0,2,3,2,8.0,0,0,0,0,1,12,68994
346,15773,15773,906.8381278879118,1,2014,1,0,1,3,3,6.0,0,0,0,0,3,10,68994
347,15405,15405,906.8381278879118,1,2012,1,0,0,3,2,8.0,0,0,0,0,0,8,68994
348,13999,13999,906.8381278879118,1,2012,1,0,1,2,3,6.0,0,0,0,0,0,12,68994
349,5419,5419,1493.0,1,2016,1,0,0,0,3,6.0,1,0,0,0,0,0,68994
350,8016,8016,906.8381278879118,1,2015,3,0,0,2,2,4.0,0,0,0,0,0,12,68994
351,9739,9739,1391.0,1,2012,3,0,0,0,3,8.0,0,1,0,0,0,0,68994
352,7038,7038,917.0,3,2013,1,0,1,2,3,6.0,1,0,0,0,3,12,68994
353,9212,9212,906.8381278879118,9,2012,1,1,0,0,3,8.0,2,0,1,0,1,2,68994
354,14677,14677,1823.0,7,2018,4,1,0,0,1,6.0,0,0,0,0,3,12,68994
355,855,855,1017.0,5,2017,3,0,0,2,2,4.0,0,1,0,0,1,6,68994
356,16852,16852,917.0,3,2013,1,0,1,2,3,6.0,1,0,0,0,3,12,68994
357,11166,11166,1714.0,5,2017,2,0,0,0,1,6.0,0,1,0,0,0,6,68994
358,11270,11270,906.8381278879118,1,2014,8,0,0,0,2,6.0,0,1,1,0,1,12,68994
359,5667,5667,1493.0,1,2016,1,0,0,0,3,6.0,1,0,0,0,0,0,68681
360,17527,17527,906.8381278879118,7,2013,4,1,4,0,2,6.0,1,0,0,0,0,8,68681
361,9972,9972,1493.0,1,2016,1,0,0,0,3,6.0,1,0,0,0,0,0,68681
362,16921,16921,1493.0,1,2016,1,0,0,0,3,6.0,1,0,0,0,0,0,68681
363,263,263,1327.0,11,2018,0,0,1,5,1,4.0,1,2,0,0,10,4,68223
364,7143,7143,1327.0,11,2018,0,0,1,5,1,4.0,1,2,0,0,10,4,68223
365,12327,12327,1077.0,11,2019,1,0,1,5,2,4.0,1,2,0,0,1,4,68148
366,9912,9912,1077.0,11,2019,1,0,1,5,2,4.0,1,2,0,0,3,4,68148
367,9796,9796,831.0,12,2018,3,0,0,5,2,4.0,1,2,0,0,3,4,68144
368,16698,16698,906.8381278879118,7,2018,3,0,0,5,2,4.0,0,2,0,0,0,12,68053
369,3818,3818,1077.0,11,2019,1,0,1,5,1,4.0,1,2,0,0,3,4,67981
370,13815,13815,1077.0,11,2019,1,0,1,5,1,4.0,1,2,0,0,1,4,67934
371,13598,13598,1076.0,11,2020,3,0,0,5,0,4.0,1,2,0,0,3,4,67903
372,7636,7636,880.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,0,4,67699
373,13918,13918,1053.0,7,2014,1,0,0,0,3,6.0,0,0,0,0,1,12,67690
374,11782,11782,1055.0,5,2013,1,0,0,0,2,4.0,1,2,0,0,0,4,67483
375,16272,16272,784.0,12,2017,2,0,0,5,1,4.0,1,2,0,0,3,4,67480
376,16534,16534,1885.0,2,2010,3,0,0,0,2,8.0,0,0,0,0,3,12,67426
377,17258,17258,765.0,1,2015,3,0,0,2,2,4.0,1,1,0,0,0,12,67426
378,4181,4181,906.8381278879118,7,2017,1,1,0,5,1,4.0,0,0,0,0,1,8,67426
379,18671,18671,891.0,5,2016,1,0,0,5,2,4.0,1,2,0,0,1,0,67426
380,7100,7100,765.0,11,2015,3,0,0,5,2,4.0,1,2,0,0,1,4,67404
381,1299,1299,1079.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,0,4,67404
382,15387,15387,1110.0,11,2017,1,0,1,5,0,4.0,1,2,0,0,4,4,67354
383,11906,11906,1946.0,7,2017,1,0,0,0,2,8.0,1,0,0,0,0,10,67113
384,14645,14645,915.0,14,2014,3,0,0,5,2,1.0,0,0,0,0,0,12,67000
385,4051,4051,906.8381278879118,1,2013,3,0,1,3,3,8.0,0,1,0,0,3,0,66902
386,5920,5920,1079.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,0,4,66815
387,14346,14346,1053.0,7,2014,1,0,0,0,3,6.0,0,0,0,0,7,10,66799
388,10732,10732,1076.0,11,2020,3,0,4,5,1,4.0,1,2,0,0,1,4,66485
389,17348,17348,1493.0,10,2016,1,0,0,0,2,4.0,1,2,0,0,1,4,66485
390,5926,5926,784.0,12,2017,3,0,0,5,1,4.0,1,2,0,0,0,4,66482
391,1090,1090,784.0,12,2017,2,0,0,5,1,4.0,1,2,0,0,8,4,66482
392,15832,15832,503.0,11,2019,1,0,2,5,0,4.0,1,2,0,0,3,4,66479
393,8914,8914,1327.0,11,2018,0,0,4,5,1,4.0,1,2,0,0,10,4,66197
394,4208,4208,1327.0,11,2018,0,0,4,5,1,4.0,1,2,0,0,10,4,66197
395,12163,12163,831.0,12,2018,9,0,0,5,1,4.0,1,2,0,0,0,4,66150
396,17733,17733,1079.0,11,2018,1,0,1,5,1,4.0,1,2,0,0,0,4,65996
397,7667,7667,906.8381278879118,10,1965,2,0,0,0,2,8.0,1,2,1,0,8,2,65858
398,7778,7778,517.0,5,2014,1,0,2,0,2,4.0,0,0,0,0,1,12,65858
399,17480,17480,906.8381278879118,1,2012,7,0,1,0,0,6.0,2,1,0,0,1,4,65858
400,6325,6325,906.8381278879118,1,2012,3,0,1,3,3,6.0,1,0,0,0,3,0,65858
401,3530,3530,1325.0,7,2019,3,0,0,5,0,4.0,1,2,0,0,0,10,65858
402,3757,3757,919.0,3,2012,1,0,1,2,3,6.0,0,0,0,0,0,12,65858
403,13984,13984,906.8381278879118,7,2017,3,0,2,5,2,4.0,0,2,0,0,0,12,65858
404,8971,8971,517.0,5,2014,1,0,2,0,2,6.0,0,1,0,0,1,10,65858
405,1083,1083,1356.0,1,2014,3,0,0,3,2,8.0,0,0,2,0,0,10,65858
406,12609,12609,517.0,5,2014,1,0,2,0,2,6.0,0,0,0,0,1,12,65858
407,8880,8880,906.8381278879118,2,2013,1,0,0,3,2,6.0,0,0,0,0,0,8,65858
408,11436,11436,906.8381278879118,1,2014,5,0,1,5,3,6.0,2,1,0,0,0,4,65858
409,6636,6636,1017.0,1,2017,3,0,0,2,2,6.0,0,1,0,0,0,10,65858
410,7641,7641,831.0,12,2018,2,0,0,5,1,4.0,1,2,0,0,1,4,65817
411,11317,11317,830.0,12,2019,3,0,0,5,1,4.0,1,2,0,0,4,4,65817
412,10934,10934,1079.0,1,2018,1,0,0,2,1,12.0,0,1,0,0,0,12,65545
413,6379,6379,1079.0,11,2018,3,0,0,5,1,4.0,1,2,0,0,0,4,65052
414,5625,5625,1327.0,11,2018,0,0,1,5,1,4.0,1,2,0,0,10,4,65040
415,15976,15976,1055.0,10,2013,1,0,0,0,2,4.0,1,2,0,0,1,4,65024
416,16331,16331,1077.0,11,2019,1,0,0,5,0,4.0,1,2,0,0,3,4,65015
417,3467,3467,906.8381278879118,1,2015,3,0,0,2,2,6.0,0,1,0,0,0,12,64917
418,10546,10546,1079.0,11,2018,1,0,1,5,1,4.0,1,2,0,0,0,4,64823
419,14767,14767,1493.0,5,2016,1,1,0,0,0,6.0,1,0,0,0,1,0,64604
420,5921,5921,1079.0,11,2018,3,0,0,5,1,4.0,1,2,0,0,1,4,64463
421,1582,1582,880.0,11,2018,3,0,0,5,0,4.0,1,2,0,0,3,4,64463
422,13973,13973,3965.0,10,1965,2,0,0,3,0,8.0,1,1,1,0,8,12,64290
423,2932,2932,906.8381278879118,4,2014,2,0,0,2,2,6.0,0,1,1,0,3,12,64290
424,19161,19161,906.8381278879118,5,2012,1,0,2,0,2,6.0,3,0,0,0,0,12,64290
425,7675,7675,906.8381278879118,14,2011,3,0,0,0,3,8.0,0,0,0,0,0,12,64290
426,11827,11827,906.8381278879118,2,2010,3,0,0,0,3,6.0,0,1,0,0,0,12,64290
427,12848,12848,1086.0,2,2012,1,0,0,0,2,6.0,0,0,0,0,0,12,64290
428,6202,6202,1327.0,7,2018,3,0,0,5,1,4.0,0,2,0,0,0,12,64290
429,10710,10710,1694.0,7,2016,1,0,0,0,2,6.0,1,0,0,0,0,6,64290
430,1805,1805,518.0,7,2016,1,0,2,5,2,4.0,1,0,0,0,1,0,64290
431,8035,8035,1079.0,11,2018,3,0,0,5,1,4.0,1,2,0,0,1,4,64171
432,3923,3923,1079.0,11,2018,1,0,1,5,2,4.0,1,2,0,0,4,4,64002
433,17020,17020,906.8381278879118,1,2015,1,0,0,0,2,6.0,0,0,0,0,0,12,63976
434,19180,19180,1076.0,11,2020,3,0,4,5,0,4.0,1,2,0,0,2,4,63886
435,15187,15187,1327.0,7,2018,3,0,0,5,2,4.0,0,2,0,0,1,12,63850
436,16081,16081,1053.0,10,2014,1,0,0,0,2,4.0,1,2,0,0,0,4,63839
437,4900,4900,1077.0,15,2019,3,0,0,5,0,4.0,1,2,0,0,3,4,63826
438,13324,13324,1575.0,1,2018,1,0,0,5,1,6.0,1,0,0,0,1,12,63663
439,18721,18721,1325.0,22,2019,1,0,0,5,2,4.0,1,0,0,0,3,12,63349
440,10152,10152,784.0,12,2017,3,0,0,5,0,4.0,1,2,0,0,4,4,63152
441,7034,7034,784.0,12,2017,3,0,0,5,0,4.0,1,2,0,0,4,4,63152
442,17023,17023,1079.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,0,4,62992
443,17298,17298,1273.0,10,2015,1,0,0,0,3,4.0,1,2,0,0,0,4,62948
444,16022,16022,906.8381278879118,4,2012,1,0,0,2,2,6.0,0,0,0,0,0,0,62722
445,8560,8560,906.8381278879118,7,2018,3,0,2,5,1,6.0,0,0,0,0,4,12,62722
446,1803,1803,690.0,5,2016,1,0,2,0,2,6.0,1,2,0,0,2,12,62722
447,14716,14716,906.8381278879118,1,2015,1,0,0,2,2,4.0,0,0,0,0,8,12,62722
448,7686,7686,690.0,5,2016,1,0,2,0,2,6.0,1,2,0,0,2,12,62722
449,4775,4775,906.8381278879118,1,2014,3,0,2,0,3,6.0,0,1,0,0,1,12,62722
450,15233,15233,906.8381278879118,1,2013,3,0,0,0,2,6.0,0,1,0,0,2,10,62722
451,4189,4189,917.0,3,2013,1,0,1,2,3,6.0,0,0,0,0,4,12,62722
452,3684,3684,906.8381278879118,23,2004,1,0,0,4,3,8.0,1,0,0,0,0,6,62722
453,10860,10860,906.8381278879118,5,2013,3,0,2,0,2,6.0,3,1,0,0,2,12,62722
454,16808,16808,915.0,14,2014,1,0,0,2,2,6.0,0,0,0,0,0,12,62722
455,2037,2037,1055.0,5,2013,1,0,0,0,2,6.0,0,0,0,0,0,16,62722
456,15096,15096,906.8381278879118,4,2008,1,0,0,2,1,6.0,0,0,0,0,1,0,62722
457,8842,8842,906.8381278879118,1,2015,1,0,0,0,0,8.0,0,0,0,1,0,0,62722
458,8776,8776,833.0,1,2015,3,1,1,2,3,4.0,0,1,0,0,0,12,62722
459,14877,14877,777.0,1,2014,1,1,1,2,2,4.0,0,0,0,0,0,6,62722
460,9699,9699,1079.0,4,2018,1,0,0,2,2,4.0,0,0,0,0,0,12,62719
461,6329,6329,880.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,3,4,62697
462,12169,12169,1077.0,11,2019,1,0,1,5,0,4.0,1,2,0,0,6,4,62653
463,8406,8406,831.0,12,2018,2,0,0,5,0,4.0,1,2,0,0,8,4,62493
464,16926,16926,1811.0,5,2010,1,0,0,0,3,8.0,0,0,0,0,2,10,62408
465,4294,4294,906.8381278879118,1,2012,3,0,0,3,3,8.0,0,1,0,0,0,8,62408
466,15835,15835,1017.0,11,2017,1,0,1,5,2,4.0,1,2,0,0,1,4,62355
467,16213,16213,784.0,12,2017,3,0,0,5,0,4.0,1,2,0,0,4,4,62161
468,11385,11385,714.0,7,2018,3,0,2,5,2,8.0,3,2,0,0,3,10,62095
469,9660,9660,1053.0,10,2014,1,0,0,0,2,4.0,1,2,0,0,2,4,62057
470,17790,17790,971.0,1,2016,3,0,1,2,3,4.0,0,1,0,0,0,12,62023
471,7915,7915,780.0,20,2019,1,1,0,2,0,4.0,1,2,0,0,8,0,61951
472,15417,15417,1077.0,11,2019,1,0,1,5,0,4.0,1,2,0,0,2,4,61894
473,5096,5096,891.0,11,2016,1,0,1,5,1,4.0,1,2,0,0,1,4,61816
474,11885,11885,891.0,11,2016,1,0,1,5,2,4.0,1,2,0,0,4,4,61816
475,11920,11920,1076.0,11,2020,3,0,0,5,0,4.0,1,2,0,0,1,4,61781
476,4213,4213,880.0,11,2018,1,0,0,5,1,4.0,1,2,0,0,4,4,61521
477,5105,5105,1110.0,24,2017,1,0,1,5,2,4.0,1,2,0,0,0,4,61521
478,13559,13559,1110.0,24,2017,1,0,1,5,2,4.0,1,2,0,0,0,4,61521
479,445,445,1077.0,11,2019,1,0,1,5,0,4.0,1,2,0,0,4,4,61499
480,10536,10536,784.0,12,2017,9,0,0,5,2,4.0,1,2,0,0,1,4,61471
481,1383,1383,784.0,12,2017,9,0,0,5,2,4.0,1,2,0,0,1,4,61471
482,12388,12388,1079.0,11,2018,1,0,1,5,2,4.0,1,2,0,0,3,4,61286
483,2799,2799,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,61154
484,17167,17167,906.8381278879118,1,2013,2,0,0,3,3,8.0,0,2,0,0,0,16,61154
485,15821,15821,1275.0,7,2019,3,0,0,5,0,4.0,0,2,0,0,4,12,61154
486,3159,3159,609.0,7,2018,3,0,2,5,2,4.0,1,2,0,0,0,12,61154
487,7094,7094,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,61154
488,4705,4705,906.8381278879118,2,2012,1,0,0,0,3,6.0,0,0,0,0,3,12,61154
489,13601,13601,917.0,1,2013,1,0,1,2,3,6.0,0,0,0,0,0,12,61154
490,2366,2366,906.8381278879118,3,2011,1,0,1,3,3,8.0,0,0,0,0,0,12,61154
491,6826,6826,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,61154
492,6212,6212,1104.0,4,2015,3,0,1,2,2,6.0,1,1,0,0,0,12,61154
493,5514,5514,1481.0,4,2017,1,0,0,2,2,6.0,0,0,0,0,12,12,61154
494,7970,7970,1194.0,7,2013,1,0,0,0,3,6.0,0,0,0,0,3,8,61154
495,19188,19188,579.0,7,2017,1,1,2,5,2,4.0,0,0,0,0,1,12,61154
496,17506,17506,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,61154
497,17287,17287,1646.0,5,2015,1,0,0,0,3,8.0,1,0,0,0,2,0,61154
498,12092,12092,1077.0,11,2019,1,0,1,5,0,4.0,1,2,0,0,4,4,60994
499,14037,14037,690.0,12,2016,3,0,0,5,1,4.0,1,2,0,0,3,4,60897
500,7987,7987,518.0,7,2016,1,0,2,5,2,4.0,1,0,0,0,0,12,60840
501,10396,10396,831.0,12,2018,3,0,0,5,1,4.0,1,2,0,0,4,4,60831
502,16103,16103,891.0,5,2016,1,0,0,2,2,4.0,1,2,0,0,2,10,60684
503,8374,8374,831.0,12,2018,9,0,0,5,0,4.0,1,2,0,0,0,4,60502
504,18617,18617,831.0,12,2018,9,0,0,5,1,4.0,1,2,0,0,0,4,60499
505,14930,14930,891.0,11,2016,3,0,0,5,2,4.0,1,2,0,0,1,4,60345
506,8366,8366,906.8381278879118,1,2014,1,0,0,0,3,6.0,0,0,0,0,3,12,60213
507,12867,12867,906.8381278879118,1,2015,3,1,0,2,1,4.0,0,1,0,0,0,12,60213
508,4255,4255,784.0,12,2017,3,0,0,5,1,4.0,1,2,0,0,0,4,60000
509,261,261,879.0,11,2019,1,0,1,5,1,4.0,1,2,0,0,1,4,59865
510,15379,15379,831.0,12,2018,9,0,0,5,1,4.0,1,2,0,0,3,4,59837
511,9293,9293,1079.0,11,2018,1,0,1,5,2,4.0,1,2,0,0,4,4,59837
512,8351,8351,690.0,12,2016,3,0,0,5,0,4.0,1,2,0,0,3,4,59834
513,15377,15377,1079.0,12,2018,2,0,0,5,1,4.0,1,2,0,0,1,4,59834
514,16245,16245,784.0,12,2017,2,0,0,5,1,4.0,1,2,0,0,4,4,59834
515,2618,2618,640.0,11,2013,2,0,0,5,2,4.0,1,2,0,0,0,4,59831
516,9551,9551,1077.0,12,2019,3,0,0,5,0,4.0,1,2,0,0,2,4,59827
517,6899,6899,1077.0,12,2019,3,0,0,5,0,4.0,1,2,0,0,3,4,59827
518,2416,2416,906.8381278879118,1,2012,1,0,1,2,0,6.0,0,0,0,0,2,12,59586
519,618,618,906.8381278879118,7,2017,1,1,0,5,2,6.0,1,2,0,0,1,10,59586
520,9171,9171,1055.0,5,2013,1,0,0,0,3,6.0,0,0,0,0,2,12,59586
521,12981,12981,906.8381278879118,1,2011,1,0,0,4,3,8.0,0,0,0,0,3,12,59586
522,17617,17617,765.0,1,2015,3,0,0,2,3,4.0,0,0,0,0,0,10,59586
523,1737,1737,906.8381278879118,1,2016,5,0,1,2,3,4.0,1,1,0,0,2,0,59586
524,9468,9468,1104.0,4,2015,1,0,0,5,3,6.0,0,0,0,0,4,16,59586
525,17304,17304,609.0,7,2018,3,0,2,5,1,4.0,3,2,0,0,0,8,59586
526,17555,17555,517.0,5,2014,1,0,2,0,2,6.0,0,0,0,0,0,12,59583
527,12364,12364,891.0,11,2016,1,0,1,5,2,4.0,1,2,0,0,5,4,59504
528,7338,7338,971.0,24,2016,1,0,1,5,2,4.0,1,2,0,0,6,4,59464
529,1672,1672,971.0,24,2016,1,0,1,5,2,4.0,1,2,0,0,6,4,59464
530,14,14,891.0,11,2016,1,0,1,5,2,4.0,1,2,0,0,1,4,59464
531,11360,11360,831.0,11,2017,1,0,0,5,2,4.0,1,2,0,0,1,4,59338
532,15324,15324,784.0,12,2017,9,0,0,5,2,4.0,1,2,0,0,4,4,59313
533,711,711,906.8381278879118,1,2012,1,0,1,2,3,6.0,1,0,0,0,3,10,59272
534,16963,16963,906.8381278879118,4,2015,3,0,0,2,2,6.0,0,1,0,0,0,16,59272
535,12089,12089,971.0,11,2016,1,0,1,5,2,4.0,1,2,0,0,6,4,59087
536,5917,5917,1017.0,11,2017,1,0,1,5,3,4.0,1,2,0,0,1,4,59087
537,3628,3628,1077.0,11,2019,1,0,1,5,1,4.0,1,2,0,0,3,4,59006
538,9602,9602,1811.0,5,2010,3,0,2,0,3,4.0,1,2,0,0,0,4,58971
539,7194,7194,859.0,9,2014,1,0,1,5,3,4.0,1,2,0,0,6,4,58971
540,4662,4662,906.8381278879118,2,2012,1,0,0,0,2,6.0,0,0,0,0,6,12,58959
541,13363,13363,833.0,8,2015,3,0,1,5,3,4.0,1,2,0,0,1,4,58683
542,3137,3137,891.0,11,2016,1,0,1,5,2,4.0,1,2,0,0,3,4,58579
543,15820,15820,1110.0,24,2017,1,0,1,5,2,4.0,1,2,0,0,1,4,58579
544,8660,8660,971.0,11,2016,1,0,1,5,3,4.0,1,2,0,0,3,4,58579
545,14563,14563,880.0,11,2018,1,0,0,5,1,4.0,1,2,0,0,3,4,58579
546,9950,9950,731.0,15,2019,3,0,0,5,0,4.0,1,2,0,0,1,4,58507
547,906,906,930.0,11,2018,1,0,1,5,1,4.0,1,2,0,0,0,4,58507
548,2085,2085,1017.0,10,2017,3,0,0,5,2,4.0,1,2,0,0,0,4,58495
549,6629,6629,722.0,10,2014,2,0,0,5,2,4.0,1,2,0,0,8,4,58391
550,2534,2534,831.0,11,2017,1,0,0,5,2,4.0,1,2,0,0,1,4,58338
551,19109,19109,1055.0,5,2013,1,0,0,0,3,4.0,1,2,0,0,2,4,58332
552,14592,14592,784.0,12,2017,3,0,0,5,2,4.0,1,2,0,0,3,4,58172
553,12373,12373,690.0,12,2016,2,0,0,5,2,4.0,1,2,0,0,0,4,58172
554,1537,1537,784.0,12,2017,9,0,0,5,1,4.0,1,2,0,0,0,4,58172
555,5562,5562,906.8381278879118,14,2012,2,0,0,2,3,6.0,0,0,0,0,2,12,58018
556,6335,6335,3505.0,5,2015,1,0,0,0,3,6.0,0,0,0,1,1,12,58018
557,3905,3905,1384.0,1,2014,1,0,0,3,2,8.0,0,0,0,0,1,0,58018
558,12733,12733,1079.0,11,2018,1,0,1,5,1,4.0,1,2,0,0,1,4,58018
559,8891,8891,906.8381278879118,7,2016,1,0,2,5,2,4.0,0,0,0,0,4,12,58018
560,3149,3149,906.8381278879118,7,2018,1,1,0,5,0,4.0,0,0,0,0,3,12,58018
561,18559,18559,1387.0,1,2013,3,0,0,3,2,8.0,0,1,0,0,3,12,58018
562,14739,14739,1017.0,4,2017,3,0,0,2,2,12.0,1,0,0,0,0,12,58018
563,8930,8930,917.0,1,2013,1,0,1,2,3,6.0,0,0,0,0,3,12,58018
564,12982,12982,906.8381278879118,1,2018,3,0,0,5,2,4.0,1,2,0,0,0,10,58018
565,18164,18164,1079.0,11,2018,3,0,0,5,1,4.0,1,2,0,0,4,4,57990
566,12869,12869,765.0,24,2015,1,0,1,5,2,4.0,1,2,0,0,0,4,57990
567,12604,12604,891.0,11,2016,1,0,1,5,2,4.0,1,2,0,0,1,4,57961
568,15127,15127,1079.0,11,2018,1,0,1,5,2,4.0,1,2,0,0,0,4,57902
569,2996,2996,879.0,11,2019,1,0,0,5,2,4.0,1,2,0,0,1,4,57842
570,14700,14700,1017.0,11,2017,3,0,0,5,0,4.0,1,2,0,0,0,4,57698
571,6767,6767,765.0,11,2015,3,0,0,5,2,4.0,1,2,0,0,3,4,57698
572,8074,8074,1079.0,11,2018,3,0,0,5,2,4.0,1,2,0,0,3,4,57698
573,2560,2560,784.0,7,2017,9,0,0,5,1,4.0,1,2,0,0,0,4,57607
574,13622,13622,1080.0,15,2014,8,0,0,0,2,4.0,1,2,0,0,10,4,57526
575,11553,11553,1017.0,11,2017,1,0,1,5,2,4.0,1,2,0,0,2,4,57526
576,14051,14051,1017.0,12,2017,2,0,0,5,1,4.0,1,2,0,0,2,4,57507
577,5104,5104,1017.0,11,2017,1,0,1,5,2,4.0,1,2,0,0,2,4,57428
578,10029,10029,906.8381278879118,7,2018,1,0,0,5,1,4.0,0,0,0,0,1,12,57391
